TransactionID,Items
2717,"canned beer, misc. beverages, rice, baby cosmetics, liver loaf"
2718,"specialty cheese, liver loaf, canned beer"
2719,"salt, finished products, semi-finished bread, misc. beverages"
2720,"butter milk, processed cheese, bottled beer, canned beer, cream cheese"
2721,"hard cheese, organic products, brandy, sparkling wine, curd, baby cosmetics"
2722,"liver loaf, prosecco, brandy, syrup, semi-finished bread, decalcifier, cream cheese"
2723,"abrasive cleaner, frozen potato products"
2724,"bags, bottled beer"
2725,"bags, snack products, baby cosmetics, sparkling wine, chicken, whipped/sour cream"
2726,"bags, curd, chicken, snack products, brandy, frozen fish, specialty cheese"
2727,"frozen fish, butter milk, canned beer, snack products"
2728,"organic products, tropical fruit, finished products"
2729,"frozen potato products, cream, hard cheese, finished products"
2730,"brandy, hard cheese, butter milk, salt, organic products, bags, prosecco"
2731,"misc. beverages, decalcifier, brandy, frozen potato products, curd"
2732,"cream cheese, rice, hard cheese, sparkling wine, cream"
2733,"salt, liver loaf, misc. beverages, cream, baby cosmetics"
2734,"finished products, organic products, hard cheese, rice, bags, processed cheese"
2735,"salt, baby cosmetics, frozen potato products, brandy"
2736,"butter milk, cream cheese, misc. beverages, snack products, syrup, baby cosmetics"
2737,"semi-finished bread, cream, specialty cheese"
2738,"cream, hard cheese, frozen potato products, baby cosmetics, syrup, prosecco, chicken"
2739,"whipped/sour cream, cream, tropical fruit"
2740,"bottled beer, semi-finished bread"
2741,"bottled beer, baby cosmetics, butter milk"
2742,"decalcifier, brandy"
2743,"frozen potato products, baby cosmetics"
2744,"prosecco, chicken"
2745,"cream, brandy, hard cheese, specialty cheese, finished products, sparkling wine"
2746,"decalcifier, bottled beer, snack products"
2747,"snack products, abrasive cleaner, tropical fruit, curd, organic products, salt, processed cheese"
2748,"whipped/sour cream, salt, canned beer"
2749,"bags, butter milk, liver loaf, rice, tropical fruit, misc. beverages"
2750,"frozen fish, sparkling wine, cream, organic products, frozen potato products"
2751,"specialty cheese, frozen fish, hard cheese, organic products, salt, chicken, misc. beverages"
2752,"specialty cheese, chicken, brandy"
2753,"salt, cream cheese, canned beer, hard cheese, curd, semi-finished bread, processed cheese"
2754,"frozen potato products, cream, hard cheese, snack products"
2755,"salt, hard cheese, cream cheese"
2756,"baby cosmetics, brandy, bottled beer, organic products, syrup, specialty cheese, rice"
2757,"organic products, bags, frozen potato products, brandy, cream cheese, butter milk, bottled beer"
2758,"semi-finished bread, snack products, whipped/sour cream, rice, curd"
2759,"processed cheese, abrasive cleaner, cream, salt"
2760,"brandy, specialty cheese, chicken, baby cosmetics, bottled beer"
2761,"chicken, rice, whipped/sour cream, finished products"
2762,"semi-finished bread, organic products"
2763,"processed cheese, snack products, syrup, bottled beer"
2764,"curd, cream"
2765,"baby cosmetics, sparkling wine"
2766,"snack products, brandy, bottled beer, liver loaf, finished products, specialty cheese"
2767,"cream, misc. beverages, finished products, semi-finished bread, decalcifier, frozen potato products, processed cheese"
2768,"chicken, salt, cream"
2769,"butter milk, cream cheese, liver loaf, rice, salt, snack products"
2770,"butter milk, finished products, specialty cheese, salt, liver loaf"
2771,"hard cheese, baby cosmetics, liver loaf, syrup"
2772,"butter milk, frozen fish, finished products, cream cheese, canned beer, snack products"
2773,"curd, bottled beer, processed cheese, hard cheese, organic products, salt, whipped/sour cream"
2774,"rice, bags, butter milk"
2775,"curd, snack products, processed cheese, bottled beer, liver loaf"
2776,"salt, frozen fish, bags, sparkling wine, processed cheese, specialty cheese"
2777,"curd, bottled beer, baby cosmetics, frozen fish, chicken, syrup"
2778,"sparkling wine, baby cosmetics"
2779,"frozen fish, butter milk, bottled beer, whipped/sour cream, sparkling wine, liver loaf"
2780,"cream cheese, sparkling wine"
2781,"baby cosmetics, hard cheese, cream, butter milk, sparkling wine"
2782,"sparkling wine, butter milk, cream"
2783,"decalcifier, butter milk, prosecco"
2784,"misc. beverages, abrasive cleaner, whipped/sour cream, hard cheese"
2785,"specialty cheese, curd, brandy, misc. beverages"
2786,"rice, prosecco, finished products, butter milk, frozen potato products, processed cheese, salt"
2787,"butter milk, brandy, decalcifier, liver loaf, misc. beverages, tropical fruit"
2788,"bottled beer, whipped/sour cream, cream"
2789,"snack products, canned beer, baby cosmetics, specialty cheese"
2790,"cream, canned beer, bottled beer"
2791,"snack products, abrasive cleaner, syrup, liver loaf"
2792,"baby cosmetics, chicken, cream, frozen fish"
2793,"prosecco, liver loaf, snack products, frozen potato products, decalcifier, organic products, butter milk"
2794,"butter milk, finished products"
2795,"specialty cheese, bottled beer, cream, frozen potato products, curd"
2796,"brandy, bags, cream cheese, abrasive cleaner, curd, chicken"
2797,"brandy, canned beer, sparkling wine"
2798,"processed cheese, snack products, frozen potato products, liver loaf, chicken"
2799,"processed cheese, finished products, chicken, curd, cream, organic products"
2800,"whipped/sour cream, canned beer, butter milk, cream cheese, organic products, abrasive cleaner"
2801,"cream cheese, bottled beer, abrasive cleaner, misc. beverages"
2802,"bottled beer, brandy, semi-finished bread, prosecco, curd, finished products"
2803,"frozen fish, frozen potato products, cream, decalcifier, canned beer, salt, specialty cheese"
2804,"finished products, tropical fruit, liver loaf, decalcifier, specialty cheese"
2805,"abrasive cleaner, rice, baby cosmetics, cream cheese, tropical fruit, liver loaf, canned beer"
2806,"salt, canned beer, curd, tropical fruit, rice, organic products"
2807,"hard cheese, bottled beer, chicken, brandy, frozen potato products, liver loaf"
2808,"prosecco, misc. beverages, processed cheese, specialty cheese, semi-finished bread, salt"
2809,"chicken, semi-finished bread, baby cosmetics, sparkling wine, syrup, butter milk, frozen fish"
2810,"chicken, syrup, frozen fish, sparkling wine, frozen potato products, decalcifier"
2811,"cream, brandy, cream cheese, liver loaf, frozen potato products, specialty cheese, tropical fruit"
2812,"rice, butter milk, frozen fish"
2813,"frozen fish, chicken, prosecco, finished products"
2814,"whipped/sour cream, specialty cheese, brandy, cream cheese, hard cheese, abrasive cleaner, frozen potato products"
2815,"abrasive cleaner, baby cosmetics, prosecco, salt, curd, organic products"
2816,"processed cheese, chicken, bottled beer, salt, curd"
2817,"frozen fish, baby cosmetics, prosecco, bags, curd"
2818,"rice, tropical fruit, specialty cheese, salt"
2819,"frozen fish, brandy, organic products, specialty cheese, syrup, canned beer"
2820,"abrasive cleaner, hard cheese, cream, bags, baby cosmetics"
2821,"frozen fish, canned beer, specialty cheese, syrup, bottled beer"
2822,"canned beer, semi-finished bread, cream, curd"
2823,"specialty cheese, bottled beer"
2824,"abrasive cleaner, decalcifier"
2825,"butter milk, decalcifier, brandy, liver loaf"
2826,"misc. beverages, chicken, bottled beer, frozen fish, brandy"
2827,"bags, canned beer, abrasive cleaner"
2828,"canned beer, specialty cheese, syrup, bottled beer, semi-finished bread, tropical fruit"
2829,"salt, frozen potato products, prosecco, frozen fish, canned beer, organic products, cream cheese"
2830,"canned beer, specialty cheese, cream cheese, bags, bottled beer"
2831,"whipped/sour cream, finished products, misc. beverages, curd, tropical fruit, butter milk, abrasive cleaner"
2832,"salt, abrasive cleaner, brandy, organic products"
2833,"rice, specialty cheese, whipped/sour cream, semi-finished bread"
2834,"processed cheese, bottled beer, misc. beverages, hard cheese, tropical fruit"
2835,"chicken, tropical fruit, brandy, hard cheese, cream cheese"
2836,"rice, syrup, curd, cream cheese, snack products, salt"
2837,"whipped/sour cream, misc. beverages, bags, specialty cheese, chicken, frozen potato products"
2838,"baby cosmetics, specialty cheese, semi-finished bread, bottled beer, processed cheese, chicken"
2839,"frozen potato products, syrup"
2840,"chicken, frozen fish, cream cheese, snack products, tropical fruit, misc. beverages"
2841,"semi-finished bread, specialty cheese, bags, frozen fish, decalcifier, hard cheese, whipped/sour cream"
2842,"liver loaf, cream cheese, whipped/sour cream, butter milk, canned beer, processed cheese"
2843,"organic products, semi-finished bread, frozen fish, tropical fruit"
2844,"organic products, frozen fish, misc. beverages, whipped/sour cream, brandy"
2845,"cream, organic products, misc. beverages, processed cheese, decalcifier"
2846,"baby cosmetics, finished products"
2847,"snack products, rice, cream cheese, chicken, butter milk"
2848,"hard cheese, cream, abrasive cleaner, processed cheese, organic products"
2849,"salt, liver loaf, snack products, semi-finished bread, curd, decalcifier"
2850,"decalcifier, organic products, baby cosmetics, bags, semi-finished bread, abrasive cleaner"
2851,"tropical fruit, curd"
2852,"hard cheese, misc. beverages, whipped/sour cream, organic products, salt, snack products, processed cheese"
2853,"syrup, butter milk, frozen potato products, organic products, frozen fish, liver loaf, finished products"
2854,"frozen fish, curd, canned beer"
2855,"canned beer, decalcifier"
2856,"decalcifier, snack products, frozen fish, finished products, tropical fruit, processed cheese"
2857,"brandy, tropical fruit, abrasive cleaner, finished products, liver loaf"
2858,"butter milk, frozen potato products"
2859,"curd, decalcifier, cream cheese, finished products, syrup, frozen fish, processed cheese"
2860,"misc. beverages, hard cheese, liver loaf, finished products"
2861,"rice, butter milk, canned beer"
2862,"processed cheese, bags"
2863,"syrup, liver loaf, finished products, decalcifier, canned beer, rice"
2864,"misc. beverages, snack products, frozen fish"
2865,"brandy, liver loaf"
2866,"syrup, butter milk, baby cosmetics, cream, prosecco"
2867,"prosecco, canned beer, tropical fruit"
2868,"baby cosmetics, sparkling wine, cream, whipped/sour cream, hard cheese, frozen fish, butter milk"
2869,"frozen potato products, processed cheese, abrasive cleaner, canned beer, whipped/sour cream, tropical fruit, syrup"
2870,"organic products, prosecco, rice"
2871,"decalcifier, cream cheese, baby cosmetics, tropical fruit, semi-finished bread, rice"
2872,"decalcifier, butter milk, whipped/sour cream, frozen fish, frozen potato products, curd"
2873,"chicken, snack products, finished products, cream, specialty cheese, tropical fruit, liver loaf"
2874,"tropical fruit, hard cheese, bags, frozen fish, butter milk, chicken, processed cheese"
2875,"bags, chicken"
2876,"liver loaf, whipped/sour cream, cream cheese, bags, finished products, organic products, salt"
2877,"salt, tropical fruit, hard cheese, brandy"
2878,"bottled beer, rice, tropical fruit, specialty cheese, processed cheese, prosecco"
2879,"brandy, sparkling wine, abrasive cleaner, rice"
2880,"bags, semi-finished bread, snack products"
2881,"butter milk, bottled beer"
2882,"butter milk, liver loaf, specialty cheese, bottled beer, misc. beverages"
2883,"whipped/sour cream, organic products, snack products, tropical fruit, hard cheese, decalcifier"
2884,"liver loaf, organic products, frozen potato products, bags, finished products, frozen fish, rice"
2885,"syrup, prosecco"
2886,"bottled beer, frozen potato products, abrasive cleaner, salt, liver loaf, frozen fish, hard cheese"
2887,"snack products, semi-finished bread, decalcifier, curd, hard cheese, organic products"
2888,"chicken, snack products, semi-finished bread, whipped/sour cream"
2889,"cream, chicken"
2890,"misc. beverages, brandy, abrasive cleaner, frozen fish, bags, canned beer, frozen potato products"
2891,"frozen fish, snack products, butter milk, cream cheese, whipped/sour cream, chicken, abrasive cleaner"
2892,"chicken, bags"
2893,"liver loaf, tropical fruit, semi-finished bread, whipped/sour cream, syrup, bottled beer, chicken"
2894,"hard cheese, cream, decalcifier, semi-finished bread, tropical fruit, prosecco, misc. beverages"
2895,"sparkling wine, specialty cheese"
2896,"finished products, misc. beverages, tropical fruit"
2897,"misc. beverages, semi-finished bread, canned beer"
2898,"butter milk, specialty cheese, tropical fruit, frozen fish, cream, snack products, abrasive cleaner"
2899,"frozen fish, rice, decalcifier, organic products"
2900,"hard cheese, frozen fish, butter milk, tropical fruit"
2901,"bags, canned beer"
2902,"bottled beer, misc. beverages"
2903,"semi-finished bread, salt"
2904,"organic products, whipped/sour cream"
2905,"whipped/sour cream, finished products, syrup"
2906,"finished products, rice, sparkling wine, misc. beverages, curd, snack products, syrup"
2907,"syrup, decalcifier, cream, finished products, salt, whipped/sour cream"
2908,"chicken, specialty cheese, sparkling wine, cream cheese"
